-63.59794897542806	16.658725906160040
-63.63766405306952	16.672483822435847
-64.03584189881690	16.743445876399544
-64.11661166413228	16.720602544969523
-64.18353549239214	16.693191221042706
-64.40738277178971	16.585830849160800
-64.77938401992200	16.386187338302683
-65.81830811439887	15.645642279842790
-66.12292479611400	15.488030200292533
-66.33961581376352	15.221236989436660
-66.58422939133305	14.917440649154623
-66.86577195889728	14.922005118996360
-67.07369743160686	14.953979943153305
-67.12215982266693	14.969968330305090
-67.40370314898480	15.027068082036113
-67.61832215332775	15.065895387046845
-68.06832937859919	15.159538900523971
-68.16294598123797	15.166389765549020
-68.45579579612622	15.182374919057901
-68.48810429833365	15.198363308208219
-68.86887848096029	15.216631041584938
-67.99651826389804	12.432291521411523
-67.99189178126039	11.648390739212777
-68.60113109686405	11.648382608857345
-68.82728933652015	11.719185761413941
-68.95652194547415	11.737457025340165
-69.08229454281488	11.853943855048720
-69.73538504461260	12.237662903977222
-70.16277619525678	12.326736900138066
-70.41662607192995	12.326733665626191
-70.41893999738974	12.794518197806232
-69.58358191243117	15.393414616654225
-69.70358242554185	15.347729831296194
-69.93666107560306	15.292906603300056
-70.13743231489420	15.238084433673757
-70.41204919274071	15.139862099780201
-70.89205294482953	15.000522335385451
-71.40528829523653	14.927422824235276
>
-62.686897974522005	14.515633737429045
-62.686906987512586	15.030559045637428
>
-62.686320023893884	15.870729254964958
-62.68632990109322	16.415029399846045
